text,label,label_text,clean_text
The amount of exchange was not correct for the item i bought.,17,card_payment_wrong_exchange_rate,amount exchange correct item buy
The exchange rate from my card payment isn't right.,17,card_payment_wrong_exchange_rate,exchange rate card payment not right
My exchange rate isn't correct.,17,card_payment_wrong_exchange_rate,exchange rate not correct
Why was the exchange rate so wrong when I bought something!,17,card_payment_wrong_exchange_rate,exchange rate wrong buy something
My exchange rate was wrong for an Item I bought!,17,card_payment_wrong_exchange_rate,exchange rate wrong item buy
I was using a foreign currecy to make a payment and the applied the wrong rate.,17,card_payment_wrong_exchange_rate,use foreign currecy make payment apply wrong rate
The exchange rate was incorrect for this item I bought.,17,card_payment_wrong_exchange_rate,exchange rate incorrect item buy
I purchased something overseas and the incorrect exchange rate was applied.,17,card_payment_wrong_exchange_rate,purchase something overseas incorrect exchange rate apply
The exchange rate is incorrect for my payment.,17,card_payment_wrong_exchange_rate,exchange rate incorrect payment
The item i bought exchanged rate was incorrect.,17,card_payment_wrong_exchange_rate,item buy exchange rate incorrect
I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,17,card_payment_wrong_exchange_rate,holiday notice different amount exchange rate explain
I bought something in another country but the exchange rate is wrong,17,card_payment_wrong_exchange_rate,buy something another country exchange rate wrong
I bought an item and the exchange rate was wrong.,17,card_payment_wrong_exchange_rate,buy item exchange rate wrong
Exchange rate for my card payment is wrong,17,card_payment_wrong_exchange_rate,exchange rate card payment wrong
the exchange rate at which my card payment is at is wrong,17,card_payment_wrong_exchange_rate,exchange rate card payment wrong
There was a problem with the exchange rate on a purchase.,17,card_payment_wrong_exchange_rate,problem exchange rate purchase
"I recently purchased something, and the exchange rate was wrong.",17,card_payment_wrong_exchange_rate,recently purchase something exchange rate wrong
What if there is an error on the exchange rate?,17,card_payment_wrong_exchange_rate,error exchange rate
Why is my exchange rate wrong?,17,card_payment_wrong_exchange_rate,exchange rate wrong
Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.,17,card_payment_wrong_exchange_rate,please check payment last saturday feel overcharge exchange rate thank
I used foreign currency to buy something and I think the rate applied is incorrect.,17,card_payment_wrong_exchange_rate,use foreign currency buy something think rate apply incorrect
This exchange rate on my purchase is wrong.,17,card_payment_wrong_exchange_rate,exchange rate purchase wrong
Why is your exchange rate so bad?,17,card_payment_wrong_exchange_rate,exchange rate bad
The exchange rate looks wrong on a holiday purchase,17,card_payment_wrong_exchange_rate,exchange rate look wrong holiday purchase
"I purchased something abroad, and the exchange rate that was applied was wrong.",17,card_payment_wrong_exchange_rate,purchase something abroad exchange rate apply wrong
I bought something and I take issue with the exchange rate applied.,17,card_payment_wrong_exchange_rate,buy something take issue exchange rate apply
I think there has been a mistake on my exchange rate for this purchase.,17,card_payment_wrong_exchange_rate,think mistake exchange rate purchase
You did not give me the correct exchange rate for an item that I bought.,17,card_payment_wrong_exchange_rate,give correct exchange rate item buy
I checked on google and the exchange rate you are using is really bad. Can you update it?,17,card_payment_wrong_exchange_rate,check google exchange rate use really bad update
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",17,card_payment_wrong_exchange_rate,seem charge much holiday purchase exchange rate wrong
"In regards to my card payment, the exchange rate is incorrect.",17,card_payment_wrong_exchange_rate,regard card payment exchange rate incorrect
I bough an item and the exchange rate was incorrect.,17,card_payment_wrong_exchange_rate,bough item exchange rate incorrect
Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate,17,card_payment_wrong_exchange_rate,charge purchase foreign currency not offer market rate
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,17,card_payment_wrong_exchange_rate,question today exchange rate ruble pound hop well return
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,17,card_payment_wrong_exchange_rate,feel though charge exchange rate payment last saturday
My currency rate is inaccurate.,17,card_payment_wrong_exchange_rate,currency rate inaccurate
The currency exchange rate was wrong for a purchase I made.,17,card_payment_wrong_exchange_rate,currency exchange rate wrong purchase make
I purchased something abroad and the incorrect exchange rate was applied.,17,card_payment_wrong_exchange_rate,purchase something abroad incorrect exchange rate apply
